[10:16:02][dlc.cpp:348]: Invalid supported_version in  file: mod/ugc_2251687872.mod line: 11
[10:16:55][geographical_region.cpp:255]: Province 7097 Agyspe has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7098 Chushka-Kol has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7099 Airyuk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7100 Irgis has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7101 Djelavi has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7102 Zhelanash has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7103 Terekli has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7104 Kalmas has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7105 Chalkar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7106 Chubar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7107 Arys-kum has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7108 Tailyak-kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7109 Dzangent has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7110 Kazalinsk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7111 Raimskoe has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7112 Kara-Mugai has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7113 Uzun-kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7114 Buzai has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7115 Koskul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7116 Beljan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7117 Azez-kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7118 Telegul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7119 Aq-Masjid has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7120 Tashti has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7121 Mushun has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7122 Suzak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7123 Sighnaq has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7124 Oktyabr has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7125 Uzgend has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7126 Sawran has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7127 Shulak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7128 Yasi has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7129 Shavgar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7130 Sary-Ozek has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7131 Karakul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7132 Talas has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7133 Quriltay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7134 Akkum has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7135 Sayram has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7136 Chimkent has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7137 Nuket has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7138 Isfijab has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7139 Chakpak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7140 Awliya-Ata has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7141 Taraz has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7142 Shelji has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7143 Itte-Kichu has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7144 Nevaket has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7145 Ashpara has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7146 Merke has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7147 Pishkek has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7148 Sayaq has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7149 Tinimseyit has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7150 Bagish has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7151 Cherik has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7152 Narin has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7153 Barskhan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7154 Balasaghun has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7155 Shyganak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7156 Mirnyy has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7157 Aksuyek has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7158 Chu has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7159 Akzhar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7160 Tamgaly has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7161 Kurdai has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7162 Kaskelen has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7163 Kopathal has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7164 Almaty has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7165 Talgar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7166 Kyzyl Suu has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7167 Kegen has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7168 Qayaliq has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7169 Ichiwooq has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7170 Altyn-Emel has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7171 Taldiqorgan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7172 Kopal has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7173 Uchkul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7174 Lyukum has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7175 Djusagach has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7176 Kokpektinsk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7177 Bazarka has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7178 Kokpekty has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7179 Cherga has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7180 Zatsan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7181 Chuguchak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7182 Ayagoz has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7183 Guzkol has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7184 Usharal has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7185 Lepsink has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7186 Bole has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7187 Emil has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7188 Ala-kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7189 Sarychulsyn has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7190 Baiyang has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7191 Toli has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7192 Karamay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7193 Modo-Bartik has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7194 Ebi-nor has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7195 Kuytun has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7196 Dahyansi has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7197 Jinsko has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7198 Koltun has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7199 Iliq has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7200 Junzi has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7201 Tekes has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7202 Ghulja has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7203 Kash has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7204 Musari has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7205 Iren-Chabirga has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7206 Kunges has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7207 Avrautau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7208 Oghuz lakes has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7209 Ustyurt Plateau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7210 Kyzylkum has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7211 Betpak-Dala has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7212 Chimmkent mountains has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7213 Saryesik-Atyrau Desert has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7214 Southern Balkash wasteland has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7215 Tarbagatai mountains has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7216 Arslanbob has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7217 Sarybulak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7218 Santas has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7219 Barbastau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7220 Chubar_KAZ has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7221 Manatau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7222 Taisugan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7223 Kyz Imchik has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7224 Jaksybai has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7225 Isanbai has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7226 Ulu-Uil has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7227 Sagiz has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7228 Hyan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7229 Bakash-aul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7230 Kainar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7231 Zarapan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7232 Jarkul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7233 Basagha has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7234 Temir has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7235 Ak Su has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7236 Sorkul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7237 Tulugai Sor has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7238 Baisary has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7239 Kos Uba has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7240 Airyk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7241 Kos Biryuk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7242 Karabutak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7243 Kum Saï has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7244 Chir Kala has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7245 Jity Kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7246 Suvunduk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7247 Atamansku has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7248 Kbumak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7249 Dantenkul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7250 Jarli Butak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7251 Jitikul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7252 Kosh Kurbay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7253 Kamichly Kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7254 Tibis Sor has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7255 Kyzyl Yar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7256 Tumar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7257 Murun Tomis has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7258 Tatyr Kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7259 Tusum Kum has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7260 Jaman Akkul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7261 Chumkar Kia has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7262 Janai Cheku has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7263 Jilali has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7264 Karalbak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7265 Sor Kuduk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7266 Ulu Jitanjik has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7267 Achu has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7268 Kyzyl Cheku has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7269 Tuzdyn has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7270 Jilanjik has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7271 Tamdins has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7272 Ulytau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7273 Ajutasty has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7274 Kaska has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7275 Kaptadyr has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7276 Jaman Arganaty has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7277 Chubar Kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7278 Kokjetau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7279 Junkur Kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7280 Koja Kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7281 Nura has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7282 Eghiz Kara has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7283 Kara Sor has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7284 Konek has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7285 Jaksy Kyzy Kurt has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7286 Sopak Sor has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7287 Kulan Utmas has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7288 Bulandy has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7289 Ak Tasty has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7290 Jasky Kart has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7291 Juzbay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7292 Ulenty has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7293 Uliuty has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7294 Ku-Jeku has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7295 Bayan Aulska has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7296 Bol Agach has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7297 Uch Katyn has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7298 Sokur has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7299 Karabas has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7300 Arkalyk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7301 Bugaly has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7302 Altyn Su has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7303 Mautan Tas has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7304 Tokumbay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7305 Nurtay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7306 Kyzyl Ray has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7307 Kent_KAZ has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7308 Bos-Tau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7309 Tokobay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7310 Betpa has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7311 Manaka has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7312 Kuntun Kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7313 Asaybay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7314 Bulat has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7315 Baykara has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7316 Targyl has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7317 Kara Urunkay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7318 Edreï has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7319 Dogolan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7320 Kokchetau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7321 Jildi has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7322 Koy-Bagar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7323 Akcha-Adyr has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7324 Jiren Suat has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7325 Kalmek-Imel has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7326 Jorga has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7327 Bakanas has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7328 Serek has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7329 Akjeku has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7330 Tulkulam has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7331 Kyzyl Küskü has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7332 Jinghiz has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7333 Degelen has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7334 Ak-Taylak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7335 Mukhor has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7336 Arkalyk_KAZe has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7337 Urta Tau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7338 Arkat has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7339 Chulak-Terek has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7340 Sasyk Kul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7341 Ayrtau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7342 Kalbin has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7343 Kandygataï has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7344 Altyn-Kolekis has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7345 Aljan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7346 Semey has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7347 Uba_KAZ has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7348 Öskemen has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7349 Ridder has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7350 Bukhtarma has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7351 Zyryan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7352 Western Kazakh Steppe has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7353 Central Kazakh Steppe has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7354 Jumek waste has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7355 Tekar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7356 Abugan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7357 Jangyztau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7358 Burluk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7359 Dombraly has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7360 Chich has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7361 Olyn has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7362 Kargalin has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7363 Tartas_SIB has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7364 Gulyus has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7365 Om has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7366 Sayak has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7367 Umiai has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7368 Vasyugan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7369 Yugar has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7370 Chergana has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7371 Yonoir has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7372 Parabel has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7373 Ubins has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7374 Kargat has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7375 Igaran has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7376 Iau has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7377 Chegarka has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7378 Konda_ob has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7379 Toya has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7380 Baksa has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7381 Kolyvan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7382 Chik has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7383 Kayask has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7384 Karasuk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7385 Chulym has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7386 Sartlan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7387 Bagan has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7388 Topolno has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7389 Kacharsku has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7390 Lamych has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7391 Kuchuk has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7392 Dolgo has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7393 Kulunda has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7394 Kuria has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7395 Gorko has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7396 Kasmala has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7397 Barnaul has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7398 Barnaii has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7399 Gorkoalei has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7400 Kachu has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7401 Dolons has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7402 Molibay has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7403 Poperech has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7404 Korginia has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7405 Korgon has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7406 Aley has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7407 Charych has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7408 Anyu has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7409 Anuy has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7410 Katun has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7411 Ongutai has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7412 Terektai has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7413 Chumych has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7414 Yeshil Chumych has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7415 Sary Chumych has no visual geographical region assigned
[10:16:55][geographical_region.cpp:255]: Province 7416 Ojin has no visual geographical region assigned
